"GridRef1km","nSpecies","WBID","lake_data_Lake.area..ha.","lake_data_Lake.altitude..m.","lake_data_Mean.Depth..m.","lake_data_Volume..m3.","lake_data_Perimeter..km.","lake_data_WFD_River_Basin_District","landscape_2km_Mean.slope..degrees.","landscape_2km_Lake.area..","landscape_2km_Pond.area..","landscape_2km_Rivers...length..m._per_ha","landscape_2km_Canals...length..m._per_ha","landscape_2km_Obstacles...Count_per_ha","landscape_2km_Lakes...Perimeter..m._per_ha","landscape_2km_Ponds...Perimeter..m._per_ha","landscape_2km_Lakes...Count_per_ha","landscape_2km_Ponds...Count_per_ha","landscape_2km_LCM2007...Agricultural..","landscape_2km_LCM2007...Urban..","landscape_2km_Mean.Temperature..2000.2016..C.","landscape_2km_Mean.Annual.Rainfall..2000.2016..mm.","landscape_2km_Visits...Fishing","landscape_2km_Visits...Watersports","landscape_2km_Visits...All"
"NT0158",1,"26416",125.5805,262,6.43,8074826.15,8.086,"Scotland",1.8578084890243,0,0.023935172184599,0.877029759149758,0,3.78558449424591e-05,0,0.0158370175841418,0,7.57116898849182e-05,20.5372508916769,0.394083755269,7.67298698425293,104.41389465332,0.265871163383133,0.18820479161323,0.033197206099373
"NT0259",1,"26416",125.5805,262,6.43,8074826.15,8.086,"Scotland",1.8578084890243,0,0.023935172184599,0.877029759149758,0,3.78558449424591e-05,0,0.0158370175841418,0,7.57116898849182e-05,20.5372508916769,0.394083755269,7.67298698425293,104.41389465332,0.265871163383133,0.18820479161323,0.033197206099373
"NT0767",1,"26151",1.56465,106,3.96,61960.14,0.668,"Scotland",3.02184557647862,0,0.071858252929987,0.740304754514168,0,0.000458873465641849,0,0.0217507000650044,0,7.64789109403082e-05,28.1773177317732,50.2430243024302,8.78773784637451,78.6005172729492,0.644326463873361,0.46075809630739,0.372845207377622
"NT0796",7,"24998",3.8977,288,4.7,183191.9,0.866,"Scotland",5.41835391965841,3.66616451114186,0.068566620941241,1.33537016240099,0,0,0.139930410088574,0.0158504867037501,8.0006400512041e-05,4.00032002560205e-05,15.7226647990896,0.262628031165193,7.97918367385864,102.969993591309,0.153802812099457,0.146217480301857,0.011558225378394
"NT0995",2,"25000",50.939,277,5.2,2648828,3.041,"Scotland",4.95637966496849,0.286989244988228,0.052870986734737,1.505324061824,0,0,0.0528951721215264,0.0158492186648138,8e-05,4e-05,10.1893415235074,0.519761044922205,7.97918367385864,102.969993591309,0.357611075480868,0.229558413497654,0.034785845228249
"NT0996",3,"25000",50.939,277,5.2,2648828,3.041,"Scotland",4.95637966496849,0.286989244988228,0.052870986734737,1.505324061824,0,0,0.0528951721215264,0.0158492186648138,8e-05,4e-05,10.1893415235074,0.519761044922205,7.97918367385864,102.969993591309,0.357611075480868,0.229558413497654,0.034785845228249
"NT1663",2,"26243",71.0788,253,2.4,1705891.2,7.924,"Scotland",6.14650186805331,0.646154149941513,0,1.18652946831917,0,3.81053995351141e-05,0.159623825492207,0,7.62107990702283e-05,0,37.4561523393012,0.915675823424901,7.2899112701416,98.3104248046875,0.368741946985295,0.225489531660371,0.049184999773244
"NT1715",10,"27416",27.73125,512,5.45,1511353.125,2.812,"Solway Tweed",14.0070743288533,0,0,1.02986282715932,0,3.64750510650715e-05,0,0,0,0,0.0315612287838406,0,5.84420251846313,176.752395629883,0.136032963535244,0.11738105806855,0.009216250432395
"NT1716",12,"27416",27.73125,512,5.45,1511353.125,2.812,"Solway Tweed",14.0070743288533,0,0,1.02986282715932,0,3.64750510650715e-05,0,0,0,0,0.0315612287838406,0,5.84420251846313,176.752395629883,0.136032963535244,0.11738105806855,0.009216250432395
"NT2067",1,"26137",3.14255,198,4.6,144557.3,1.366,"Scotland",6.52484727793888,0.623420678924162,0,0.912189442832001,0,0.000267819566132303,0.0794832063306091,0,7.65198760378008e-05,0,30.097326598497,20.1100570818447,8.53303050994873,79.5468444824219,0.479425728321075,0.2621228992939,0.050493910908699
"NT2319",21,"27309",288.04515,246,22.2,63946023.3,14.177,"Solway Tweed",13.4486713061471,0,0,2.58742100875169,0,0.000109853894320554,0,0,0,0,9.34258790791804,0,7.11735682428259,139.062380371839,0.223953061387288,0.278302802341817,0.026120576880637
"NT2772",1,"25907",7.4621,48,1.57,117154.97,1.241,"Scotland",3.99606689541949,0.07650083025503,0.123827360711856,0.352246521063419,0,3.85996062840159e-05,0.0154645721320127,0.0390779241603613,3.85996062840159e-05,0.000115798818852048,25.4807090719499,57.422314911366,9.47221279144287,66.0817413330078,0.718185209198603,0.610970288284521,0.273791857164741
"NT3814",6,"27435",52.0295,271,5.43,2825201.85,5.955,"Solway Tweed",5.57462189005884,1.08254041480041,0.017868716438297,1.22894225160197,0,3.64497904137051e-05,0.0520233989242176,0.00989336305543645,3.64497904137051e-05,3.64497904137051e-05,7.43810942197994,0.0309101638238683,7.68125010304018,106.772956500456,0.346986394963452,0.275384002653134,0.022137263790759
"NT4210",5,"27501",2.49985,267,4.23,105743.655,0.603,"Solway Tweed",5.4645014382584,0.450653393674331,0.030144054508328,0.755335020475619,0,0,0.0403229171265849,0.0103946870266859,7.27246281953383e-05,3.63623140976692e-05,25.8093811015756,0.0862734414021705,8.06744766235352,93.5116806030273,0.127461917739882,0.118497860451892,0.009925752327148
"NT4211",21,"27501",2.49985,267,4.23,105743.655,0.603,"Solway Tweed",5.4645014382584,0.450653393674331,0.030144054508328,0.755335020475619,0,0,0.0403229171265849,0.0103946870266859,7.27246281953383e-05,3.63623140976692e-05,25.8093811015756,0.0862734414021705,8.06744766235352,93.5116806030273,0.127461917739882,0.118497860451892,0.009925752327148
"NT4518",42,"27381",4.9782,277,4.29,213564.78,0.855,"Solway Tweed",6.78058914738269,0.511553955127388,0,0.871702658588072,0,0,0.0406213891247832,0,3.65216756144772e-05,0,26.1050692860902,0.249956148044203,7.83671140670776,93.5314559936523,0.12208398858613,0.105578362279417,0.01001042407006
"NT4520",4,"27351",7.2926,208,4.05,295350.3,1.112,"Solway Tweed",7.74864973402584,0.336829621606156,0.004911544353898,0.897462571565939,0,0,0.0312741138251787,0.00275751451843692,3.65617344886841e-05,3.65617344886841e-05,35.5861952292336,0.31720521062426,8.10409941646339,90.2989628678661,0.1325436686482,0.119099308850748,0.01001042407006
"NT4927",22,"27247",3.0849,246,4.51,139128.99,1.238,"Solway Tweed",4.22612017055845,0.558789805845097,0.138372330296695,0.442576650236723,0,0,0.0973357632230635,0.0376359966346368,7.34025764304327e-05,0.000110103864645649,51.2568352337756,0,8.28912776683359,80.2070793230696,0.156688540627562,0.138141244998749,0.011331931766404
"NT4929",15,"27213",6.90605,281,4.83,333562.215,2.084,"Solway Tweed",4.85411508521894,0.280653839176396,0.092362301826736,0.456420030099585,0,0,0.0663596354520457,0.029220742978518,7.34942858192775e-05,7.34942858192775e-05,53.5440574991065,0,8.28128779910431,79.9209693143463,0.452478138881252,0.311220567652805,0.116322407391998
"NT5029",66,"27213",6.90605,281,4.83,333562.215,2.084,"Solway Tweed",4.85411508521894,0.280653839176396,0.092362301826736,0.456420030099585,0,0,0.0663596354520457,0.029220742978518,7.34942858192775e-05,7.34942858192775e-05,53.5440574991065,0,8.28128779910431,79.9209693143463,0.452478138881252,0.311220567652805,0.116322407391998
"NT5132",3,"27160",9.00485,237,4.25,382706.125,1.405,"Solway Tweed",6.57172494954099,0.338510874473204,0.044129881998696,0.653453950592784,0,0,0.0474584369513586,0.0135272530587698,7.36377025036819e-05,3.68188512518409e-05,49.2551324435737,0.461205665074895,8.22647571563721,81.5264358520508,0.159783545404829,0.112615633435274,0.011922021952716
"NT5311",3,"27489",1.34535,238,4.13,55562.955,0.556,"Solway Tweed",4.19351971593769,0,0.03044036564644,0.69351140080032,0,0,0,0.00905643260604769,0,3.63781876386918e-05,34.0543767796455,0.119408468816019,7.77978420257568,91.302131652832,0.127221419124414,0.103818253423557,0.009926259634295
"NT5527",29,"27255",2.291,138,4.12,94389.2,1.222,"Solway Tweed",2.99694062716986,0,0.074794595946544,0.590120849414786,0,0,0,0.0249529360793334,0,7.33810310034856e-05,78.426449047918,0.104624398409709,8.67583751678467,70.2613143920898,0.129060637969629,0.112160859987992,0.009544126836385
"NT6578",2,"25661",3.40985,3,3.03,103318.455,0.77,"Scotland",1.41370049737579,0,0.021410370298405,0.392266295308055,0,3.89696426483769e-05,0,0.00831537583102354,0,3.89696426483769e-05,45.8956552706553,9.74448005698006,9.67158126831055,56.9999084472656,0.488175218449724,0.507819883517416,0.137041340281229
"NT6678",1,"25661",3.40985,3,3.03,103318.455,0.77,"Scotland",1.41370049737579,0,0.021410370298405,0.392266295308055,0,3.89696426483769e-05,0,0.00831537583102354,0,3.89696426483769e-05,45.8956552706553,9.74448005698006,9.67158126831055,56.9999084472656,0.488175218449724,0.507819883517416,0.137041340281229
"NT8028",3,"27233",15.9794,101,3.49,557681.06,1.693,"Solway Tweed",7.14569377994623,0,0.058023091817985,0.638736835232989,0,0,0,0.0258979112274568,0,0.00011016046708038,82.8543268283067,2.00275970825941,8.73588562011719,71.543571472168,0.482596963244007,0.296928504728685,0.028474324560786
"NU0025",2,"27280",1.0178,83,5.08,51704.24,0.433,"Solway Tweed",5.43295183430732,0,0.073263589712758,0.496762350172287,0,0.000513196480938416,0,0.0302173362065496,0,0.000146627565982405,75.7907485908604,2.38039781990963,8.48277449314276,75.3887539414607,0.268741895965816,0.246742927113877,0.043700422331914
"NU2424",13,"27302",2.076,4,4.76,98817.6,0.58,"Northumbria",1.50750753090878,0,0.059926990265768,0.11197628290638,0,0,0,0.0242179641444649,0,0.00010988205992235,45.9060463844717,1.10265639950791,9.25527286529541,60.8341789245605,0.288630366325378,0.35621652007103,0.038676749914885
"NU2600",12,"27618",9.5459,8,4.94,471567.46,1.917,"Northumbria",0.920073742344162,0.138092298520177,0,0.413797512194945,0,0.000108624809906583,0.0330847852911523,0,7.24165399377218e-05,0,49.5256609642302,3.88024883359254,9.8013698800981,62.0200527096894,0.369963617145611,0.428449659108474,0.084995238691233
"NX2874",7,"28014",67.8459,117,2.2,1492609.8,5.079,"Solway Tweed",2.70189356545534,2.59737390541759,0.137609826561549,1.50321244185764,0,7.13928749910759e-05,0.258312130082569,0.0693394817941568,0.000107089312486614,0.000285571499964304,7.26344835771296,0.210663739133015,8.79218155247873,141.782388811767,0.147057428798312,0.184763349574097,0.015821939818488
"NX2877",6,"27974",9.4659,128,3.3,312374.7,1.856,"Scotland",2.86232385337944,3.85841701215611,0.077174107862901,0.832538786762708,0,0,0.213531455158395,0.0283260293948341,0.000107242439408022,0.000107242439408022,7.67165165661406,0.194166735520119,8.78386688232422,140.387680053711,0.131524292118881,0.131269635371095,0.007640827669606
"NX2975",14,"27993",43.7637,118,1.63,713348.31,4.854,"Solway Tweed",2.8136724655216,4.21415524594901,0.078012301210864,1.18758427388633,0,0,0.279775007910831,0.0338309304587508,0.000142892866073661,0.000142892866073661,9.60477941176471,0.239627100840336,8.78386688232422,140.387680053711,0.14467415714503,0.141959679863093,0.011299583329787
"NX3056",14,"28435",2.469,83,4.05,99994.5,0.605,"Solway Tweed",1.40460975055517,2.12074415980013,0.02063483758363,0.709243302518024,0,0,0.141201489875693,0.00725102275196015,0.000105503780552136,3.51679268507122e-05,5.76092393034147,0.236438866912199,9.26474952697754,109.450859069824,0.129375487565994,0.09489767998457,0.007609254214913
"NX3173",15,"28043",72.4595,105,2.34,1695552.3,6.21,"Solway Tweed",3.11872765148107,0.186102447895129,0.050569678925272,1.15541839593125,0,3.56595228755839e-05,0.0439437309040028,0.0237882719360641,7.13190457511679e-05,0.000106978568626752,13.4283143371326,0.155968806238752,8.74593658286308,138.493799330313,0.324193188339311,0.210914530926648,0.048646962379014
"NX3174",19,"28043",72.4595,105,2.34,1695552.3,6.21,"Solway Tweed",3.11872765148107,0.186102447895129,0.050569678925272,1.15541839593125,0,3.56595228755839e-05,0.0439437309040028,0.0237882719360641,7.13190457511679e-05,0.000106978568626752,13.4283143371326,0.155968806238752,8.74593658286308,138.493799330313,0.324193188339311,0.210914530926648,0.048646962379014
"NX3248",19,"28619",17.21335,73,1.74,299512.29,2.065,"Solway Tweed",3.73887764948198,0,0.013971849097582,0.583530293078025,0,0,0,0.00669679951941934,0,3.49418218665921e-05,59.3568912623565,0.0568117259402341,9.40604972839355,92.5951614379883,0.135837219631457,0.117113324060709,0.007615723699699
"NX3249",10,"28619",17.21335,73,1.74,299512.29,2.065,"Solway Tweed",3.73887764948198,0,0.013971849097582,0.583530293078025,0,0,0,0.00669679951941934,0,3.49418218665921e-05,59.3568912623565,0.0568117259402341,9.40604972839355,92.5951614379883,0.135837219631457,0.117113324060709,0.007615723699699
"NX3468",13,"28188",3.72925,67,4.1,152899.25,0.93,"Solway Tweed",2.39556637586394,0.21411583221357,0.119558492991547,0.744776747988506,0,0,0.0274334726320202,0.0322801943174972,3.54760891159359e-05,0.000106428267347808,2.13922344449759,0.265228922996652,9.25741386413574,116.52458190918,0.149696011041567,0.121593868498122,0.02306661196053
"NX3584",22,"27823",1.3318,226,4.67,62195.06,0.453,"Solway Tweed",4.16256148649161,3.97904200439807,0.074363412899057,0.84976594359343,0,0,0.300414001638328,0.0198319273568968,7.18829745174855e-05,7.18829745174855e-05,0.343499048414798,0.259945225827415,8.36667156219482,159.56803894043,0.130366683006287,0.118310265243053,0.007150867022574
"NX3586",5,"27785",51.7574,205,1.429857797,740057.2195,8.01,"Solway Tweed",3.76375997483736,0.409626175957388,0.063077096765802,1.37805616475436,0,0,0.0588142460979946,0.0266517599793959,7.19812848659349e-05,0.000107971927298902,0.528207532426942,0.193780278168464,7.95113084390679,174.655601479565,0.130227965629889,0.148005979893609,0.007449817307816
"NX3686",23,"27778",6.86175,212,2.13,146155.275,1.181,"Solway Tweed",3.79767455572573,2.77145640103138,0.052085117625632,1.09351292403341,0,0,0.228818579663761,0.0134013429895977,7.1999424004608e-05,3.5999712002304e-05,1.2507419655728,0.178071737471381,7.88664531707764,176.352661132812,0.134085610508919,0.200925916433334,0.007996720261872
"NX4196",20,"27658",5.75855,332,5.23,301172.165,1.055,"Scotland",6.10513738896669,10.4524803414147,0,0.791670466606407,0,0,0.327082533722002,0,0.000108467712777497,0,0.0386647763887099,0.352279073763801,7.77646827697754,159.291870117188,0.222753943108224,0.18147647732013,0.018618503640834
"NX4391",13,"27699",74.3806,284,4.934799251,3670533.292,7.846,"Scotland",6.31416417930017,3.98217757119183,0,1.33358029949818,0,0.000144409545470956,0.192115144533978,0,7.22047727354778e-05,0,0,0.230966885122846,7.92828941345215,181.359176635742,0.137912109297753,0.127076130922518,0.009364348421716
"NX4467",22,"28239",2.94635,92,4.08,120211.08,0.757,"Solway Tweed",6.03717152880297,0,0.105475279159104,0.923876070983392,0,0,0,0.0288954494296228,0,0.000106236056517582,23.1471583823267,0.0623552467486193,9.21370506286621,128.922225952148,0.122825562953949,0.14285334944725,0.007150867022574
"NX4492",12,"27699",74.3806,284,4.934799251,3670533.292,7.846,"Scotland",6.31416417930017,3.98217757119183,0,1.33358029949818,0,0.000144409545470956,0.192115144533978,0,7.22047727354778e-05,0,0,0.230966885122846,7.92828941345215,181.359176635742,0.137912109297753,0.127076130922518,0.009364348421716
"NX4635",26,"28795",1.0608,38,3.89,41265.12,0.54,"Solway Tweed",2.41446819329197,0,0.178847463087725,0.281770705857267,0,0,0,0.0626452594806282,0,0.000277826011460323,62.8525567530383,0.596193533593213,9.73892402648926,91.609619140625,0.152950690715539,0.297030259486448,0.012347509373952
"NX4636",27,"28795",1.0608,38,3.89,41265.12,0.54,"Solway Tweed",2.41446819329197,0,0.178847463087725,0.281770705857267,0,0,0,0.0626452594806282,0,0.000277826011460323,62.8525567530383,0.596193533593213,9.73892402648926,91.609619140625,0.152950690715539,0.297030259486448,0.012347509373952
"NX4683",21,"27837",3.91615,268,5.1,199723.65,1.213,"Solway Tweed",10.3581601451636,1.66115830113997,0.05779374471564,0.970899093163775,0,0,0.139735734748338,0.0213067455719285,0.000143693645148543,0.000107770233861407,0.088821215581779,0.473713149769488,7.98425626754761,205.133590698242,0.144437666677609,0.144476388807419,0.00984219647944
"NX4684",12,"27837",3.91615,268,5.1,199723.65,1.213,"Solway Tweed",10.3581601451636,1.66115830113997,0.05779374471564,0.970899093163775,0,0,0.139735734748338,0.0213067455719285,0.000143693645148543,0.000107770233861407,0.088821215581779,0.473713149769488,7.98425626754761,205.133590698242,0.144437666677609,0.144476388807419,0.00984219647944
"NX4894",8,"27604",818.9024,215,8.1,66331094.4,27.281,"Scotland",6.78255719566824,0.597044794175132,0.011857913367525,3.33830632369222,0,0.000289813070569483,0.152470873631439,0.0165434690430673,0.000108679901463556,7.24532676423707e-05,1.36068150917743,0.207129503738953,8.04072408906793,157.501175433287,0.179548595466076,0.193742220538579,0.018949600089631
"NX4898",23,"27604",818.9024,215,8.1,66331094.4,27.281,"Scotland",6.78255719566824,0.597044794175132,0.011857913367525,3.33830632369222,0,0.000289813070569483,0.152470873631439,0.0165434690430673,0.000108679901463556,7.24532676423707e-05,1.36068150917743,0.207129503738953,8.04072408906793,157.501175433287,0.179548595466076,0.193742220538579,0.018949600089631
"NX4972",9,"28091",2.7497,166,4.39,120711.83,0.743,"Solway Tweed",10.2377472699298,0,0,1.19698751837599,0,0,0,0,0,0,0.810149120854663,0.298241709325618,7.95231580734253,179.131652832031,0.212270726131793,0.13314578622362,0.011473725785917
"NX4973",18,"28091",2.7497,166,4.39,120711.83,0.743,"Solway Tweed",10.2377472699298,0,0,1.19698751837599,0,0,0,0,0,0,0.810149120854663,0.298241709325618,7.95231580734253,179.131652832031,0.212270726131793,0.13314578622362,0.011473725785917
"NX5174",14,"28051",1.8657,242,4.7,87687.9,0.604,"Solway Tweed",9.58630412492416,0.187645753735155,0.019851205357165,0.806892542269438,0,0,0.0180610063074314,0.0101223526300277,3.56493529642437e-05,7.12987059284874e-05,0.036320711885953,0.190683737401253,7.86272048950195,203.344360351562,0.146411776542664,0.17759957909584,0.008226741105318
"NX5375",8,"27967",387.45185,177,9.44,36575454.64,13.501,"Solway Tweed",6.2122519779021,0.053857148228546,0.016950022947483,2.08249420369721,0,3.57564272177924e-05,0.0195924131884517,0.00982221516021014,3.57564272177924e-05,3.57564272177924e-05,1.14316318238901,0.626061904410135,8.0633846832047,196.163732315344,0.2010840165785,0.189957821224652,0.013566907643046
"NX5475",25,"27967",387.45185,177,9.44,36575454.64,13.501,"Solway Tweed",6.2122519779021,0.053857148228546,0.016950022947483,2.08249420369721,0,3.57564272177924e-05,0.0195924131884517,0.00982221516021014,3.57564272177924e-05,3.57564272177924e-05,1.14316318238901,0.626061904410135,8.0633846832047,196.163732315344,0.2010840165785,0.189957821224652,0.013566907643046
"NX5476",4,"27967",387.45185,177,9.44,36575454.64,13.501,"Solway Tweed",6.2122519779021,0.053857148228546,0.016950022947483,2.08249420369721,0,3.57564272177924e-05,0.0195924131884517,0.00982221516021014,3.57564272177924e-05,3.57564272177924e-05,1.14316318238901,0.626061904410135,8.0633846832047,196.163732315344,0.2010840165785,0.189957821224652,0.013566907643046
